User ID,From Station,To Station,Vehicle ID,Unlock Time,Lock Time,Total Time,Battery Used,Distance
344,17,1,122,14.021619157650264,0.0,16.704900730650024,67.0820393249937,13.416407864998739
361,9,3,153,0,0.0,0.6000000000000227,15.0,3.0
229,28,8,145,132.14452034316963,0.0,134.307851108448,54.083269131959845,10.816653826391969
363,5,10,12,0.6424636766721505,0.0,1.4909918140959917,21.213203435596427,4.242640687119285
214,28,0,107,147.14452034316963,0.0,150.53863289286505,84.8528137423857,16.97056274847714
284,5,15,80,79.64246367667215,0.0,81.33951995151989,42.42640687119285,8.48528137423857
365,12,3,151,0,0.0,2.163330765278374,54.083269131959845,10.816653826391969
366,12,5,196,0,0.0,3.231098884280698,80.77747210701756,16.15549442140351
371,20,21,197,0,0.0,0.6000000000000227,15.0,3.0
374,6,20,38,0,0.0,1.6970562748477391,42.42640687119285,8.48528137423857
375,12,21,215,0,0.0,1.897366596101051,47.4341649025257,9.486832980505138
379,9,1,93,0,0.0,1.3416407864998519,33.54101966249685,6.708203932499369
369,10,30,12,10.340234219013496,0.0,13.734346768708917,84.8528137423857,16.97056274847714
304,22,19,138,0,77.40391543176798,79.203915431768,44.99999999999999,9.0
279,33,19,98,31.841973707897978,70.66488544902228,104.203915431768,42.42640687119285,8.48528137423857
376,22,19,27,0,5.4039154317679845,7.203915431767996,44.99999999999999,9.0
307,16,9,149,75.82035455024766,0.0,76.6688826876715,21.213203435596427,4.242640687119285
380,24,5,119,0,0.0,3.8418745424597205,96.04686356149273,19.209372712298546
356,19,22,96,27.203915431767996,0.0,29.003915431768007,44.99999999999999,9.0
359,19,22,138,24.203915431767996,0.0,26.003915431768007,45.0,9.0
370,19,10,98,13.203915431767996,0.0,15.36724619704637,54.083269131959845,10.816653826391969
353,4,28,78,33.021619157650264,0.0,35.42161915765024,60.00000000000001,12.0
184,30,31,185,0,204.39713242021983,204.99713242021983,15.0,3.0
213,30,31,183,10.193240602181817,165.20389181803802,175.99713242021983,15.0,3.0
303,21,17,169,36.40035034186451,48.7796280292859,86.52161915765026,33.54101966249685,6.708203932499369
367,31,26,56,21.997132420219828,0.0,22.84566055764367,21.213203435596427,4.242640687119285
387,31,16,185,1.9971324202198275,0.0,4.542716832491408,63.63961030678929,12.727922061357855
362,17,6,178,27.521619157650264,0.0,30.58103086580593,76.48529270389179,15.297058540778355
231,28,35,23,130.14452034316963,37.6476606199019,168.64070910049537,21.213203435596427,4.242640687119285
